inv_pk,inv_type,inv_scancode,inv_name,inv_size,inv_receiptalias,inv_discontinued,pi1_description,pi2_description,brd_name,dpt_name,sib_baseprice,inv_lastreceived,inv_lastsold,del_ingredientList,Ingredient_1,Ingredient_2,Ingredient_3,Ingredient_4,Ingredient_5,Ingredient_6,Ingredient_7,Ingredient_8,Ingredient_9,Ingredient_10,Ingredient_11,Ingredient_12,Ingredient_13,Ingredient_14,Ingredient_15,Ingredient_16,Ingredient_17,Ingredient_18,Ingredient_19,Ingredient_20,Ingredient_21,Ingredient_22,Ingredient_23,Ingredient_24,Ingredient_25,Ingredient_26,Ingredient_27,Ingredient_28,Ingredient_29,Ingredient_30,Ingredient_31,Ingredient_32,Ingredient_33,Ingredient_34,Ingredient_35,Ingredient_36,Ingredient_37,Ingredient_38,Ingredient_39,Ingredient_40,Ingredient_41,Ingredient_42,Ingredient_43,Ingredient_44,Ingredient_45,Ingredient_46,Ingredient_47,Ingredient_48,Ingredient_49,Ingredient_50,Ingredient_51,Ingredient_52,Ingredient_53,Ingredient_54,Ingredient_55,Ingredient_56,Ingredient_57,Ingredient_58,Ingredient_59,Ingredient_60,Ingredient_61,Ingredient_62,Ingredient_63,Ingredient_64,Ingredient_65,Ingredient_66,Ingredient_67,Ingredient_68,Ingredient_69,Ingredient_70,Ingredient_71,Ingredient_72,Ingredient_73,Ingredient_74,Ingredient_75,Ingredient_76,Ingredient_77,Ingredient_78,Ingredient_79,Ingredient_80,Ingredient_81,Ingredient_82,Ingredient_83,Ingredient_84,Ingredient_85,Ingredient_86,Ingredient_87,Ingredient_88,Ingredient_89,Ingredient_90,Ingredient_91,Ingredient_92,Ingredient_93,Ingredient_94,Ingredient_95,Ingredient_96,Ingredient_97,Ingredient_98,Ingredient_99,Ingredient_100,Ingredient_101,Ingredient_102,Ingredient_103,Ingredient_104,Ingredient_105,Ingredient_106,Ingredient_107,Ingredient_108,Ingredient_109,Ingredient_110,Ingredient_111,Ingredient_112,Ingredient_113,Ingredient_114,Ingredient_115
45895,Stock Inventory     ,6.64E+11,Snack Rounds Cran Orange Pita ,12 7 oz             ,Snack Rnds Crn Org              ,1,BREAD & BAKED GOODS           ,BAGELS & ENGLISH MUFFINS      ,Ozerys                        ,Packaged Grocery              ,3 99,8/29/18 0:00,9/15/18 19:16,"UNBLEACHED WHEAT FLOUR [WHEAT FLOUR, ASCORBIC ACID (NATURAL DOUGH CONDITIONER), NIACIN [VITAMIN B-3], IRON [FERROUS SULPHATE], THIAMIN MONONITRATE [VITAMIN B-1], RIBOFLAVIN [VITAMIN B-2], FOLIC ACID], FILTERED WATER, WHOLE GRAIN WHEAT FLOUR INCLUDING GERM, ANTI-OXIDANT CONTAINING CRANBERRIES (CRANBERRIES, SUGAR, SUNFLOWER OIL), ORGANIC EVAPORATED CANE SUGAR, ORANGE PUREE (CONCENTRATED ORANGE JUICE, WATER, CONCENTRATED TANGERINE JUICE, ORANGE PULP CELLS, GROUND ORANGES AND ORANGE OIL), SOUR DOUGH (ORGANIC UNBLEACHED FLOUR [WHEAT FLOUR, ASCORBIC ACID (NATURAL DOUGH CONDITIONER), NIACIN [VITAMIN B-3], IRON [FERROUS SULPHATE], THIAMIN MONONITRATE [VITAMIN B-1], RIBOFLAVIN [VITAMIN B-2], FOLIC ACID], FILTERED WATER, ORGANIC EVAPORATED CANE SUGAR, SEA SALT, YEAST, SUNFLOWER OIL) CRUSHED ORANGES, YEAST, SEA SALT, SUNFLOWER OIL, CULTURED WHEAT STARCH, CITRIC ACID, AMYLASE (ENZYME) ",UNBLEACHED WHEAT FLOUR [WHEAT FLOUR, ASCORBIC ACID (NATURAL DOUGH CONDITIONER), NIACIN [VITAMIN B-3], IRON [FERROUS SULPHATE], THIAMIN MONONITRATE [VITAMIN B-1], RIBOFLAVIN [VITAMIN B-2], FOLIC ACID], FILTERED WATER, WHOLE GRAIN WHEAT FLOUR INCLUDING GERM, ANTI-OXIDANT CONTAINING CRANBERRIES (CRANBERRIES, SUGAR, SUNFLOWER OIL), ORGANIC EVAPORATED CANE SUGAR, ORANGE PUREE (CONCENTRATED ORANGE JUICE, WATER, CONCENTRATED TANGERINE JUICE, ORANGE PULP CELLS, GROUND ORANGES AND ORANGE OIL), SOUR DOUGH (ORGANIC UNBLEACHED FLOUR [WHEAT FLOUR, ASCORBIC ACID (NATURAL DOUGH CONDITIONER), NIACIN [VITAMIN B-3], IRON [FERROUS SULPHATE], THIAMIN MONONITRATE [VITAMIN B-1], RIBOFLAVIN [VITAMIN B-2], FOLIC ACID], FILTERED WATER, ORGANIC EVAPORATED CANE SUGAR, SEA SALT, YEAST, SUNFLOWER OIL) CRUSHED ORANGES, YEAST, SEA SALT, SUNFLOWER OIL, CULTURED WHEAT STARCH, CITRIC ACID, AMYLASE (ENZYME) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45894,Stock Inventory     ,6.64E+11,Snack Rounds Apple Cin Pita   ,12 7 oz             ,Snack Rnds Appl Cin             ,1,BREAD & BAKED GOODS           ,BAGELS & ENGLISH MUFFINS      ,Ozerys                        ,Packaged Grocery              ,3 99,8/27/18 0:00,9/19/18 13:50,"UNBLEACHED WHEAT FLOUR [WHEAT FLOUR, ASCORBIC, ASCORBIC ACID (NATURAL DOUGH CONDITIONER), NIACIN [VITAMIN B-3], IRON [FERROUS SULFATE], THIAMIN MONONITRATE [VITAMIN B-2], FOLIC ACID], FILTERED WATER, WHOLEGRAIN WHEAT FLOUR INCLUDING GERM, SULFATE FREE APPLES, ANTI-OXIDANT CONTAINING RAISINS (RAINS, VEGETABLE OIL), ORGANIC EVAPORATED CANE SUGAR, SOUR DOUGH (ORGANIC UNBLEACHED FLOUR [WHEAT FLOUR, ASCORBIC ACID (NATURAL DOUGH CONDITIONER), NIACIN [VITAMIN B-3], IRON [FERROUS SULFITE], THIAMIN MONONITRATE [VITAMIN B-1], RIBOFLAVIN [VIATMIN B-2], FOLIC ACID], FILTERED WATER, ORGANIC EVAPORATED CANE SUGAR, YEAST, SEA SALT, SUNFLOWER OIL), YEAST, SEA SALT, SUNFLOWER OIL, ANTI-OXIDANT CONTAINING GROUND CINNAMON, CULTURED WHEAT STARCH, CITRCI ACID, AMYLASE (ENZYME) ",UNBLEACHED WHEAT FLOUR [WHEAT FLOUR, ASCORBIC, ASCORBIC ACID (NATURAL DOUGH CONDITIONER), NIACIN [VITAMIN B-3], IRON [FERROUS SULFATE], THIAMIN MONONITRATE [VITAMIN B-2], FOLIC ACID], FILTERED WATER, WHOLEGRAIN WHEAT FLOUR INCLUDING GERM, SULFATE FREE APPLES, ANTI-OXIDANT CONTAINING RAISINS (RAINS, VEGETABLE OIL), ORGANIC EVAPORATED CANE SUGAR, SOUR DOUGH (ORGANIC UNBLEACHED FLOUR [WHEAT FLOUR, ASCORBIC ACID (NATURAL DOUGH CONDITIONER), NIACIN [VITAMIN B-3], IRON [FERROUS SULFITE], THIAMIN MONONITRATE [VITAMIN B-1], RIBOFLAVIN [VIATMIN B-2], FOLIC ACID], FILTERED WATER, ORGANIC EVAPORATED CANE SUGAR, YEAST, SEA SALT, SUNFLOWER OIL), YEAST, SEA SALT, SUNFLOWER OIL, ANTI-OXIDANT CONTAINING GROUND CINNAMON, CULTURED WHEAT STARCH, CITRCI ACID, AMYLASE (ENZYME) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45845,Stock Inventory     ,77652082227,Tea Herbal Peppermint         ,20 ct ,"TEA,HERBAL,PEPPERMINT",1,SHELF STABLE TEA              ,SS TEA BAGS HERBAL            ,Stash                         ,Packaged Grocery              ,3 19,1/3/18 0:00,1/27/18 14:33,Oregon peppermint leaves ,Oregon peppermint leaves ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45844,Stock Inventory     ,77652082494,Tea Herbal Lemon Ginger       ,20 ct ,"TEA,HERBAL,LEMON GINGER",1,SHELF STABLE TEA              ,SS TEA BAGS HERBAL            ,Stash                         ,Packaged Grocery              ,3 19,1/3/18 0:00,1/18/18 9:42,"Ingredients: Ginger root, lemongrass, safflower, hibiscus, citric acid, and
natural lemon and ginger flavor ",Ingredients: Ginger root, lemongrass, safflower, hibiscus, citric acid, and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45843,Stock Inventory     ,77652082524,Tea Green Chai Green          ,20 ct ,"TEA,GREEN,CHAI",1,SHELF STABLE TEA              ,SS TEA BAGS CHAI              ,Stash                         ,Packaged Grocery              ,3 19,1/3/18 0:00,1/28/18 14:10,GREEN TEA,GREEN TEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45842,Stock Inventory     ,77652082548,Tea Black Chai Spice          ,20 ct ,"TEA,BLACK,CHAI SPICE",1,SHELF STABLE TEA              ,SS TEA BAGS CHAI              ,Stash                         ,Packaged Grocery              ,3 19,1/3/18 0:00,1/26/18 17:13,"100% NATURAL INGREDIENTS: Blended black tea, ginger root, cinnamon, cinnamon
flavor, clove bud oil, allspice, clove, nutmeg, and cardamom oil ",100% NATURAL INGREDIENTS: Blended black tea, ginger root, cinnamon, cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45841,Stock Inventory     ,7.16E+11,Organic Dark Chocolate Bar,3 2 oz ,CHO Bar Choc Dark 3 2OZ,0,SHELF STABLE CANDY            ,SS CANDY CHOCOLATE            ,Chocolove                     ,Packaged Grocery              ,4 49,11/14/24 0:00,2/8/25 16:46,"FAIR TRADE CERTIFIEDa,,C/ ORGANIC COCOA LIQUOR",FAIR TRADE CERTIFIEDa,,C/ ORGANIC COCOA LIQUOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45840,Stock Inventory     ,7.16E+11,Milk Chocolate Pretzel Bar,2 9 oz ,CHO Bar Choc Pretzel Mk 2 9OZ,0,SHELF STABLE CANDY            ,SS CANDY CHOCOLATE            ,Chocolove                     ,Packaged Grocery              ,4 49,2/6/25 0:00,2/8/25 19:15,"MILK CHOCOLATE (SUGAR, COCOA BUTTER*, MILK, COCOA LIQUOR*, SOY LECITHIN, VANILLA)",MILK CHOCOLATE (SUGAR, COCOA BUTTER*, MILK, COCOA LIQUOR*, SOY LECITHIN, VANILLA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45777,Stock Inventory     ,6.07E+11,Crackers Crispy Multi-Grain   ,8 3 oz              ,Crckrs Crspy MltGrn             ,1,SHELF STABLE CRACKERS & CRISPB,SS CRACKERS CLASSIC & DELI    ,Milton's Craft Bakers         ,Packaged Grocery              ,4 29,10/7/20 0:00,11/3/20 9:09,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID) SUNFLOWER OIL",ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID) SUNFLOWER OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45776,Stock Inventory     ,6.07E+11,Crackers Crispy Sea Salt      ,6 7 oz              ,Crackrs Crispy Salt             ,1,SHELF STABLE CRACKERS & CRISPB,SS CRACKERS CLASSIC & DELI    ,Milton's Craft Bakers         ,Packaged Grocery              ,3 99,12/9/17 2:06,3/5/18 17:57,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID)",ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45775,Stock Inventory     ,7.09E+11,Bar Chocolate Pure Dark 70%   ,3 17 oz             ,Bar Choc Dark 70%               ,1,SHELF STABLE CANDY            ,SS CANDY CHOCOLATE            ,Green & Black                 ,Packaged Grocery              ,4 39,12/9/17 2:06,7/17/18 17:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45572,Stock Inventory     ,8.95E+11,Bruschetta SunDried Tomato    ,11 oz               ,Bruschta SnDrd Tmt              ,1,SHELF STABLE SALSAS & DIPS    ,SS DIPS                       ,Vino de Milo                  ,Packaged Grocery              ,5 39,11/7/17 0:00,1/5/19 11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45648,Stock Inventory     ,6.55E+11,Crispy Onion                  ,4 oz ,LO Crispy Onion 4OZ,0,SHELF STABLE FRUITS & VEGETABL,SS VEGETABLES                 ,Lars Own                      ,Packaged Grocery              ,4 49,11/14/24 0:00,2/10/25 16:02,"ONIONS, VEGETABLE OIL (CANOLA, PALM), WHEAT FLOUR, SALT ",ONIONS, VEGETABLE OIL (CANOLA, PALM), WHEAT FLOUR, SALT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45655,Stock Inventory     ,6.89E+11,Sauce Pasta Pesto Pink        ,19 8 oz             ,Sauce Pesto Pink                ,1,SHELF STABLE PASTA & PIZZA SAU,SS PASTA SAUCE                ,Scarpetta                     ,Packaged Grocery              ,7 39,11/16/17 0:15,9/25/18 19:47,"TOMATO, HEAVY CREAM (CREAM), ONION, SUNFLOWER OIL, EXTRA VIRGIN OLIVE OIL, BASIL, SALT, PINE NUTS, BLACK PEPPER, CITRIC ACID",TOMATO, HEAVY CREAM (CREAM), ONION, SUNFLOWER OIL, EXTRA VIRGIN OLIVE OIL, BASIL, SALT, PINE NUTS, BLACK PEPPER, CITRIC ACID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45654,Stock Inventory     ,6.89E+11,Sauce Pasta Tuscan Vodka      ,19 8 oz             ,Sauce Tscn Vdka                 ,1,SHELF STABLE PASTA & PIZZA SAU,SS PASTA SAUCE                ,Scarpetta                     ,Packaged Grocery              ,7 39,4/23/18 0:00,10/3/18 17:59,"TOMATO, HEAVY CREAM (CREAM), ONION, SUNFLOWER OIL, EXTRA VIRGIN OLIVE OIL, BASIL, SALT, CITRIC ACID, BLACK PEPPER",TOMATO, HEAVY CREAM (CREAM), ONION, SUNFLOWER OIL, EXTRA VIRGIN OLIVE OIL, BASIL, SALT, CITRIC ACID, BLACK PEPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45659,Stock Inventory     ,22506238619,Spray Oil Butter It Up Vegan  ,5 fl oz             ,Spry Oil Btr It Up              ,1,SHELF STABLE OILS & VINEGARS  ,SS CULINARY OIL SPRAY & MIST  ,Spectrum                      ,Packaged Grocery              ,6 19,11/16/17 0:15,1/30/19 14:16,"MECHANICALLY (EXPELLER) PRESSED REFINED CANOLA OIL AND SUNFLOWER OIL, NATURAL FLAVOR (NON-DAIRY), ANNATTO EXTRACT FOR COLOR ",MECHANICALLY (EXPELLER) PRESSED REFINED CANOLA OIL AND SUNFLOWER OIL, NATURAL FLAVOR (NON-DAIRY), ANNATTO EXTRACT FOR COLOR ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45582,Stock Inventory     ,8.74E+11,Organic 85% Pure Dark Chocolate Bar,3 oz ,TC Choc Bar Dark 85% 3OZ,0,SHELF STABLE CANDY            ,SS CANDY CHOCOLATE            ,Theo Chocolate                ,Packaged Grocery              ,4 49,9/11/24 0:00,2/10/25 13:49,"COCOA BEANS*+, CANE SUGAR*+, COCOA BUTTER*+, GROUND VANILLA BEAN* ",COCOA BEANS*+, CANE SUGAR*+, COCOA BUTTER*+, GROUND VANILLA BEAN* ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45658,Stock Inventory     ,8.61E+11,Dip Almond Dark Choc Raspberry,3 5 oz              ,Dip Almd DkChc Rasp             ,1,SHELF STABLE CANDY            ,SS CANDY CHOCOLATE            ,Skinny Dipped Almonds         ,Packaged Grocery              ,5 29,4/18/18 0:00,6/12/18 8:10,ALMONDS,ALMONDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45657,Stock Inventory     ,8.61E+11,Dip Almond Dark Choc Espresso ,3 5 oz              ,Dip Almd DkChc Espr             ,1,SHELF STABLE CANDY            ,SS CANDY CHOCOLATE            ,Skinny Dipped Almonds         ,Packaged Grocery              ,5 29,3/26/18 0:00,6/3/18 16:58,ALMONDS,ALMONDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45656,Stock Inventory     ,8.61E+11,Dip Almond Dark Choc Cocoa    ,3 5 oz              ,"DIP ALM,DRK CHOC,COCOA",1,SHELF STABLE CANDY            ,SS CANDY CHOCOLATE            ,Skinny Dipped Almonds         ,Packaged Grocery              ,5 29,3/12/18 0:00,5/28/18 12:47,"Almonds, Dark Chocolate (Unsweetened Chocolate Processed With Alkali, Cane Sugar, Cocoa Butter, Milk Fat, Sunflower Lecithin, Vanilla), Organic Maple Sugar, Sea Salt, Cocoa Powder ",Almonds, Dark Chocolate (Unsweetened Chocolate Processed With Alkali, Cane Sugar, Cocoa Butter, Milk Fat, Sunflower Lecithin, Vanilla), Organic Maple Sugar, Sea Salt, Cocoa Powder ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45473,Stock Inventory     ,42400197560,Oats Old Fashioned OG         ,16 oz               ,"CEREAL,OG2,OLD FASHIONED",1,SHELF STABLE HOT CEREALS      ,SS CEREAL HOT NON INSTANT     ,Better Oats                   ,Packaged Grocery              ,3 39,3/7/18 0:00,5/13/18 16:43,ORGANIC WHOLE GRAIN ROLLED OATS ,ORGANIC WHOLE GRAIN ROLLED OATS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45454,Stock Inventory     ,61232201078,Crackers Oat OG               ,8 8 oz ,NAI Crackers Oat OG 8 8OZ,1,SHELF STABLE CRACKERS & CRISPB,SS CRACKERS CLASSIC & DELI    ,Nairns                        ,Packaged Grocery              ,4 39,9/20/21 0:00,10/16/21 15:55,ORGANIC WHOLE GRAIN OATS (84%),ORGANIC WHOLE GRAIN OATS (84%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45453,Stock Inventory     ,8.48E+11,Crispbread Quinoa OG          ,4 4 oz              ,"CRISPBREAD,OG2,QUINOA",1,SHELF STABLE CRACKERS & CRISPB,SS CRISPBREADS & TOASTS       ,Le Pain des Fleurs            ,Packaged Grocery              ,5 49,7/26/18 0:00,9/19/18 11:11,ORGANIC RICE FLOUR,ORGANIC RICE FLOUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45452,Stock Inventory     ,8.48E+11,Crispbread Chesnut OG         ,4 4 oz ,LPD Crispbread Chesnut 4 4OZ,0,SHELF STABLE CRACKERS & CRISPB,SS CRISPBREADS & TOASTS       ,Le Pain des Fleurs            ,Packaged Grocery              ,6 99,2/6/25 0:00,2/5/25 12:24,ORGANIC WHITE RICE FLOUR,ORGANIC WHITE RICE FLOUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45478,Stock Inventory     ,42400209683,Instant Multigrain Maple Sugar,11 6 oz             ,"HOT CERL,OG2,MPL&BRN SGR",1,SHELF STABLE HOT CEREALS      ,SS CEREAL HOT INSTANT         ,Better Oats                   ,Packaged Grocery              ,5 19,10/25/17 22:00,4/7/18 16:25,ORGANIC WHOLE GRAIN ROLLED OATS,ORGANIC WHOLE GRAIN ROLLED OATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45476,Stock Inventory     ,42400201939,Instant Multigrain Bare       ,11 8 oz             ,"HOT CERL,OG2,BARE",1,SHELF STABLE HOT CEREALS      ,SS CEREAL HOT INSTANT         ,Better Oats                   ,Packaged Grocery              ,5 19,10/25/17 22:00,8/25/18 18:13,ORGANIC WHOLE GRAIN ROLLED OATS,ORGANIC WHOLE GRAIN ROLLED OATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45481,Stock Inventory     ,8.19E+11,Popcorn BoomChickaPop Cheddar ,4 5 oz ,ANG Popcorn Cheddar 4 5OZ,1,SHELF STABLE CHIPS PRETZELS SN,SS POPCORN                    ,Angie's                       ,Packaged Grocery              ,3 89,7/8/21 0:00,7/24/21 13:16,"POPCORN, SUNFLOWER OIL, CHEESE SEASONING (WHEY, CHEDDAR CHEESE (PASTEURIZED MILK, SALT, CHEESE CULTURES, ENZYMES), BUTTERMILK, SALT, CULTURED WHOLE MILK, NONFAT DRY MILK, PAPRIKA EXTRACT, LACTIC ACID, NATURAL FLAVOR)",POPCORN, SUNFLOWER OIL, CHEESE SEASONING (WHEY, CHEDDAR CHEESE (PASTEURIZED MILK, SALT, CHEESE CULTURES, ENZYMES), BUTTERMILK, SALT, CULTURED WHOLE MILK, NONFAT DRY MILK, PAPRIKA EXTRACT, LACTIC ACID, NATURAL FLAVOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45480,Stock Inventory     ,8.19E+11,Real Butter Popcorn,4 4 oz ,ANG Popcorn Real Butter 4 4OZ,0,SHELF STABLE CHIPS PRETZELS SN,SS POPCORN                    ,Angie's                       ,Packaged Grocery              ,4 59,1/22/25 0:00,2/11/25 14:48,"POPCORN, CLARIFIED BUTTER, SUNFLOWER OIL, SEA SALT",POPCORN, CLARIFIED BUTTER, SUNFLOWER OIL, SEA SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45487,Stock Inventory     ,8.58E+11,Chickpea Roasted Dark Choc    ,3 15 oz             ,Chickp Rstd DrkChc              ,1,SHELF STABLE CANDY            ,SS CANDY CHOCOLATE            ,Biena                         ,Packaged Grocery              ,4 59,10/21/18 0:00,12/24/18 13:37,"CHICKPEAS, FAIR TRADE CERTIFIED DARK CHOCOLATE (UNSWEETENED CHOCOLATE, SUGAR, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT), SUNFLOWER OIL SEA SALT ",CHICKPEAS, FAIR TRADE CERTIFIED DARK CHOCOLATE (UNSWEETENED CHOCOLATE, SUGAR, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT), SUNFLOWER OIL SEA SALT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45486,Stock Inventory     ,8.31E+11,Water Sparkling               ,25 4 fl oz ,Water Sparkling                 ,1,SHELF STABLE WATER            ,SS WATER SPARKLING            ,Llanllyr Source               ,Packaged Grocery              ,2 49,2/17/18 2:13,6/19/18 15:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45566,Stock Inventory     ,43182002059,Condensed Sweetened Coconut Milk,7 4 fl oz ,LDO Ccnut Milk Swt Cdn 7 4FZ,0,SHELF STABLE BAKING MIX & INGR,SS BAKING INGREDIENTS         ,Lets Do Organic               ,Packaged Grocery              ,4 59,1/9/25 0:00,2/2/25 16:33,"ORGANIC COCONUT MILK, ORGANIC CANE SUGAR ",ORGANIC COCONUT MILK, ORGANIC CANE SUGAR ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
